Company Code,Fiscal Year,Posting period,Posting Date,Document Date,G/L Account,Reference,Document Currency,Tax Code,Amount in Doc. Curr.,Document Type,Value date,Text
1234,2025,8,8/25/2025,8/13/2025,13003115,1887,PLN,YI,-741.25,KA,,Vendor Document-VAT Rec Input RC
1234,2025,8,8/25/2025,8/13/2025,13003115,1967,PLN,YI,"-7,412.49",KA,,Vendor Document-VAT Rec Input RC
1234,2025,8,8/25/2025,8/13/2025,13003115,1577,PLN,YI,"-2,676.90",KA,,Vendor Document-VAT Rec Input RC
1234,2025,8,8/31/2025,8/31/2025,13003115,194,SAR,YA,"22,661.16",IP,,FX reimbursement-VAT Rec Input RC
1234,2025,8,8/26/2025,8/14/2025,13003115,1594,EUR,YI,"26,854.74",RE,8/26/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/13/2025,7/3/2025,13003115,1514,EUR,YI,"2,660.36",RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/13/2025,7/3/2025,13003115,1864,EUR,YI,295.60,RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1850,EUR,YA,"1,640.81",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1624,EUR,YA,436.17,RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/28/2025,13003115,1838,GBP,YA,"2,896.62",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/28/2025,13003115,1920,GBP,YA,"5,371.08",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,3/13/2025,13003115,1922,USD,YI,517.50,RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/8/2025,13003115,1653,USD,YI,771.42,RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/1/2025,13003115,1775,USD,YA,"9,200.00",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/4/2025,13003115,1842,EUR,YI,"2,660.36",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/4/2025,13003115,1844,EUR,YI,295.60,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/31/2025,13003115,1904,GBP,YA,"14,931.83",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/31/2025,13003115,1692,GBP,YA,"2,306.90",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/31/2025,13003115,1581,GBP,YA,439.39,RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/31/2025,13003115,1726,GBP,YA,"2,175.42",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/14/2025,7/31/2025,13003115,1745,GBP,YA,"9,775.00",RE,8/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/14/2025,7/31/2025,13003115,1693,GBP,YA,575.00,RE,8/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,7/31/2025,13003115,1814,EUR,YI,"4,413.62",RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,7/31/2025,13003115,1756,EUR,YA,"3,481.51",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,7/31/2025,13003115,1843,EUR,YA,"8,772.63",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,7/31/2025,13003115,1525,EUR,YI,"150,308.80",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,7/31/2025,13003115,1884,EUR,YI,"39,955.51",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/5/2025,7/31/2025,13003115,1938,EUR,YI,"4,149.20",RE,8/5/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/22/2025,2/28/2025,13003115,1984,USD,YI,517.50,RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,6/28/2024,13003115,1904,EUR,YA,358.80,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/6/2025,4/16/2025,13003115,1639,EUR,YI,345.00,RE,8/6/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/6/2025,4/16/2025,13003115,1818,EUR,YI,"3,105.00",RE,8/6/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/6/2025,7/22/2025,13003115,1568,EUR,YI,"1,150.00",KR,8/6/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/26/2025,3/31/2025,13003115,1802,GBP,YA,29.44,KR,8/26/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/26/2025,3/31/2025,13003115,1889,GBP,YA,75.90,KR,8/26/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/25/2025,8/22/2025,13003115,1917,EUR,YA,117.78,KR,8/25/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/25/2025,8/22/2025,13003115,1529,EUR,YA,"15,690.85",KR,8/25/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,5/15/2025,13003115,636,USD,YI,"1,293.75",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/1/2025,13003115,1540,EUR,YI,540.03,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/1/2025,13003115,1648,EUR,YI,135.00,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/15/2025,13003115,1767,GBP,YA,"2,396.60",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/13/2025,7/23/2025,13003115,1696,USD,YI,"24,862.11",RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,8/1/2025,13003115,1726,EUR,YI,"2,060.46",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/1/2025,13003115,1997,EUR,YI,"1,737.95",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/1/2025,13003115,1941,EUR,YI,434.49,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/1/2025,13003115,1705,EUR,YI,414.00,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/1/2025,13003115,1913,EUR,YI,19.20,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/1/2025,13003115,1555,GBP,YA,"5,031.25",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/27/2025,8/25/2025,13003115,1667,EUR,YI,"143,365.40",RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/27/2025,8/25/2025,13003115,1591,EUR,YI,"94,826.58",RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/27/2025,8/25/2025,13003115,1660,EUR,YI,"206,008.36",RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/27/2025,8/25/2025,13003115,1517,EUR,YI,"258,443.24",RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/27/2025,8/25/2025,13003115,1642,EUR,YI,"2,037.80",RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/27/2025,8/25/2025,13003115,1548,EUR,YI,"14,274.26",RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/27/2025,8/25/2025,13003115,1946,EUR,YI,"86,294.39",RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/27/2025,8/25/2025,13003115,1670,EUR,YI,"33,064.11",RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/27/2025,8/25/2025,13003115,1893,EUR,YI,"11,299.09",RE,8/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/15/2025,8/4/2025,13003115,1651,GBP,YA,"5,729.07",RE,8/15/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/4/2025,13003115,1776,EUR,YI,"2,665.12",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/4/2025,13003115,1505,EUR,YI,296.13,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/30/2025,13003115,1598,GBP,YA,"5,031.25",RE,7/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/30/2025,13003115,1504,EUR,YA,284.86,RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/26/2025,7/30/2025,13003115,1626,USD,YI,517.50,RE,8/26/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,6/13/2025,13003115,1853,PLN,YI,578.92,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,6/13/2025,13003115,1536,PLN,YI,"11,215.15",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,8/28/2024,13003115,1842,EUR,YA,358.80,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,6/13/2025,13003115,1762,PLN,YI,-578.92,KA,,Vendor Document-VAT Rec Input RC
1234,2025,8,8/25/2025,6/13/2025,13003115,1862,PLN,YI,"-11,215.15",KA,,Vendor Document-VAT Rec Input RC
1234,2025,8,8/26/2025,3/31/2025,13003115,1919,GBP,YA,73.60,KR,8/26/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/26/2025,3/31/2025,13003115,1534,GBP,YA,172.50,KR,8/26/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/22/2025,7/31/2025,13003115,1831,GBP,YA,836.31,KR,8/22/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/22/2025,7/31/2025,13003115,1805,GBP,YA,252.02,KR,8/22/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,2/28/2025,13003115,1665,USD,YA,92.67,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,2/28/2025,13003115,1864,USD,YA,264.90,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,2/28/2025,13003115,1526,USD,YA,154.44,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,2/28/2025,13003115,1858,USD,YA,"5,743.99",KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,2/28/2025,13003115,1798,USD,YA,456.10,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,2/28/2025,13003115,1573,USD,YA,"1,871.42",KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,2/28/2025,13003115,1545,USD,YA,339.78,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,2/28/2025,13003115,1896,USD,YA,61.78,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,2/28/2025,13003115,1949,USD,YA,"1,495.00",KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/11/2025,7/25/2025,13003115,1919,USD,YI,"3,254.79",KR,8/11/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/21/2025,6/30/2025,13003115,1961,EUR,YA,"1,963.74",KR,8/21/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/21/2025,6/30/2025,13003115,1853,EUR,YA,"1,707.60",KR,8/21/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,4/24/2025,13003115,1635,USD,YA,231.67,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,4/24/2025,13003115,1887,USD,YA,498.53,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,4/24/2025,13003115,1597,USD,YA,456.10,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,4/24/2025,13003115,1853,USD,YA,563.04,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,4/24/2025,13003115,1821,USD,YA,187.68,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,4/24/2025,13003115,1697,USD,YA,108.11,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,4/24/2025,13003115,1949,USD,YA,79.58,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/22/2025,8/7/2025,13003115,1572,GBP,YA,361.70,KR,8/22/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/22/2025,8/7/2025,13003115,1936,GBP,YA,432.73,KR,8/22/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/13/2025,7/31/2025,13003115,1997,GBP,YA,"1,481.20",KR,8/13/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/5/2025,8/1/2025,13003115,1642,EUR,YA,179.06,KR,8/5/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/5/2025,8/1/2025,13003115,1778,EUR,YA,"11,808.43",KR,8/5/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/8/2025,7/25/2025,13003115,1961,USD,YA,"1,843.91",KR,8/8/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,3/28/2025,13003115,1818,USD,YA,"1,204.67",KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,3/28/2025,13003115,1944,USD,YA,150.14,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,3/28/2025,13003115,2000,USD,YA,370.67,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/1/2025,3/28/2025,13003115,1846,USD,YA,575.00,KR,7/30/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/2/2025,4/29/2025,13003115,1982,GBP,YA,667.73,KR,8/2/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/2/2025,4/29/2025,13003115,1814,GBP,YA,393.44,KR,8/2/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/15/2025,8/5/2025,13003115,1559,GBP,YA,"2,300.00",KR,8/15/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1999,EUR,YA,"1,521.32",KR,8/11/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1585,EUR,YA,"6,136.71",KR,8/18/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/26/2025,3/31/2025,13003115,1542,GBP,YA,41.40,KR,8/26/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/4/2025,7/11/2025,13003115,1992,EUR,YI,799.66,KR,8/4/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/2/2025,7/28/2025,13003115,1785,EUR,YI,198.38,KR,8/2/2025,Vendor Invoice-VAT Rec Input RC
1234,2025,8,8/22/2025,3/20/2023,13003115,1558,EUR,YI,-747.50,RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1999,USD,YI,953.58,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1898,USD,YA,382.26,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/3/2025,8/1/2025,13003115,1973,GBP,YA,"8,855.92",RE,8/3/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/30/2025,13003115,1551,GBP,YA,851.00,RE,7/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,8/1/2025,13003115,1632,GBP,YA,"3,411.67",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,8/1/2025,13003115,1915,GBP,YA,"2,966.67",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/24/2025,8/21/2025,13003115,1777,EUR,YI,"148,115.05",RE,8/24/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/24/2025,8/21/2025,13003115,1524,EUR,YI,"39,372.35",RE,8/24/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/11/2025,13003115,1889,EUR,YI,977.17,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/28/2025,8/27/2025,13003115,1756,USD,YA,"265,650.00",RE,8/28/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/28/2025,8/27/2025,13003115,1713,USD,YA,"33,350.00",RE,8/28/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,4/17/2025,13003115,463,USD,YI,517.50,RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/18/2025,13003115,1987,GBP,YA,"8,205.02",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,6/30/2025,13003115,1792,EUR,YI,"1,963,930.91",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,6/30/2025,13003115,1663,EUR,YI,"466,303.25",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/13/2025,6/3/2025,13003115,1697,USD,YA,"15,594.00",RE,8/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/8/2025,13003115,1697,USD,YI,185.95,RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,7/24/2024,13003115,1567,EUR,YA,358.80,RE,8/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/13/2025,13003115,1718,PLN,YI,"2,676.90",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/16/2025,13003115,1918,EUR,YA,"3,450.00",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1505,USD,YI,385.71,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,7/31/2025,13003115,1761,EUR,YA,"9,547.00",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1606,USD,YI,"2,323.81",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,11/22/2024,13003115,1783,EUR,YA,358.80,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/12/2025,8/8/2025,13003115,1682,USD,YI,771.42,RE,8/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,6/30/2025,13003115,1974,USD,YI,"6,349.84",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,8/21/2025,13003115,1804,USD,YA,"4,465.13",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,8/21/2025,13003115,1837,USD,YA,970.68,RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,8/21/2025,13003115,1695,USD,YA,"1,116.28",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,8/21/2025,13003115,1926,USD,YA,242.67,RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1590,USD,YA,26.45,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/15/2025,8/11/2025,13003115,1879,USD,YA,"5,562.55",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/13/2025,13003115,1873,PLN,YI,"7,412.49",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/31/2025,13003115,1793,EUR,YI,"1,597.38",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/31/2025,13003115,1969,EUR,YI,217.82,RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1604,USD,YI,953.58,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/5/2025,13003115,1756,GBP,YA,575.00,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/15/2025,8/11/2025,13003115,1872,GBP,YA,"14,427.59",RE,8/15/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/30/2025,13003115,1762,GBP,YA,"1,725.00",RE,7/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/12/2025,13003115,1508,USD,YA,"44,620.00",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/30/2025,13003115,1742,GBP,YA,"1,150.00",RE,7/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1857,USD,YI,740.70,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/14/2025,13003115,1612,EUR,YI,"7,476.97",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/15/2025,8/15/2025,13003115,1857,GBP,YA,"1,821.60",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/15/2025,8/15/2025,13003115,1734,GBP,YA,455.40,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/26/2025,7/31/2025,13003115,1713,USD,YI,"1,899.34",RE,8/26/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/26/2025,7/31/2025,13003115,1618,USD,YI,"4,613.92",RE,8/26/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,5/9/2025,13003115,1502,USD,YA,"18,400.00",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/27/2025,13003115,1592,GBP,YA,"2,387.24",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/27/2025,13003115,1840,GBP,YA,596.81,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/27/2025,13003115,1537,GBP,YA,"1,432.30",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/27/2025,13003115,1948,GBP,YA,358.07,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/27/2025,13003115,1612,GBP,YA,"2,864.59",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/27/2025,13003115,1988,GBP,YA,716.15,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/27/2025,13003115,1787,GBP,YA,"1,432.30",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/27/2025,13003115,1511,GBP,YA,358.07,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,7/27/2025,13003115,1566,GBP,YA,716.22,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,3/18/2025,13003115,399,USD,YI,"1,552.50",RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,7/21/2025,13003115,1599,EUR,YI,720.17,RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,8/11/2025,13003115,1967,GBP,YI,"1,376.02",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,1/31/2025,13003115,1642,EUR,YA,358.80,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/8/2025,10/25/2024,13003115,1601,EUR,YA,358.80,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1576,USD,YA,"3,968.90",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1690,USD,YI,953.58,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/15/2025,13003115,1898,GBP,YA,"3,162.50",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/25/2025,8/5/2025,13003115,1845,GBP,YA,718.75,RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/20/2025,8/15/2025,13003115,1688,USD,YA,"2,094.84",RE,8/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1795,USD,YI,51.98,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,8/18/2025,13003115,1840,USD,YI,"11,989.21",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/15/2025,13003115,1626,USD,YA,"3,036.00",RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/19/2025,8/15/2025,13003115,1710,USD,YA,759.00,RE,8/19/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,7/31/2025,13003115,1850,EUR,YA,"2,119.68",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/5/2025,8/4/2025,13003115,1580,EUR,YI,"2,242.43",RE,8/5/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/5/2025,8/4/2025,13003115,1570,EUR,YI,249.16,RE,8/5/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1645,USD,YI,"9,965.90",RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/21/2025,8/18/2025,13003115,1924,GBP,YA,"1,978.03",RE,8/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,7/30/2025,13003115,1983,GBP,YA,"1,150.00",RE,8/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1614,USD,YA,"2,760.00",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1738,USD,YA,306.67,RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,4/4/2025,13003115,477,USD,YI,517.50,RE,7/31/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/11/2025,8/8/2025,13003115,1736,USD,YI,784.07,RE,8/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/4/2025,13003115,1567,EUR,YI,"2,242.43",RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/4/2025,8/4/2025,13003115,1688,EUR,YI,249.16,RE,8/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/18/2025,8/15/2025,13003115,1832,GBP,YA,"2,836.59",RE,8/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,8,8/1/2025,6/30/2025,13003115,1622,EUR,YI,"5,857.56",RE,8/1/2025,Invoice - Gross-VAT Rec Input RC
